frame_id,pedestrianId,X,Y,W,H,conf,Xt,Yt
426.00,452.00,938.00,3.00,57.00,167.00,0.83,937.735,435.85
427.00,452.00,936.00,1.00,58.00,167.00,0.86,936.84,429.8
428.00,452.00,936.00,0.00,57.00,169.00,0.82,936.145,432.81
429.00,452.00,939.00,0.00,57.00,169.00,0.83,938.89,432.86
430.00,452.00,937.00,0.00,56.00,171.00,0.84,936.13,438.85
431.00,452.00,940.00,0.00,55.00,170.00,0.76,938.65,435.88
432.00,452.00,941.00,0.00,55.00,170.00,0.76,939.565,435.9
433.00,452.00,941.00,0.00,54.00,169.00,0.79,939.35,432.89
434.00,452.00,938.00,0.00,54.00,168.00,0.73,936.84,429.83
435.00,452.00,936.00,0.00,55.00,167.00,0.79,935.705,426.78
436.00,452.00,936.00,0.00,55.00,166.00,0.77,935.935,423.75
437.00,452.00,936.00,0.00,55.00,165.00,0.79,936.175,420.73
438.00,452.00,936.00,0.00,55.00,164.00,0.84,936.41,417.69
439.00,452.00,934.00,0.00,55.00,164.00,0.86,934.58,417.66
440.00,452.00,933.00,0.00,55.00,163.00,0.82,933.89,414.61
441.00,452.00,932.00,0.00,55.00,164.00,0.82,932.74,417.64
442.00,452.00,935.00,0.00,55.00,163.00,0.84,935.73,414.64
443.00,452.00,934.00,0.00,54.00,162.00,0.85,934.585,411.59
444.00,452.00,933.00,0.00,54.00,161.00,0.79,933.905,408.53
445.00,452.00,933.00,0.00,54.00,161.00,0.77,933.905,408.53
446.00,452.00,936.00,0.00,53.00,157.00,0.79,937.15,396.35
447.00,452.00,937.00,0.00,52.00,156.00,0.82,937.855,393.29
448.00,452.00,935.00,0.00,52.00,155.00,0.76,936.245,390.19
449.00,452.00,934.00,0.00,51.00,154.00,0.79,935.1,387.1
450.00,452.00,933.00,0.00,52.00,153.00,0.76,934.875,384.01
451.00,452.00,933.00,0.00,51.00,153.00,0.76,934.415,384.01
452.00,452.00,933.00,0.00,51.00,152.00,0.67,934.65,380.92
453.00,452.00,933.00,0.00,52.00,152.00,0.73,935.115,380.92
454.00,452.00,936.00,0.00,51.00,152.00,0.77,937.42,380.97
455.00,452.00,937.00,0.00,51.00,151.00,0.8,938.59,377.9
456.00,452.00,937.00,0.00,50.00,150.00,0.84,938.37,374.8
457.00,452.00,937.00,0.00,50.00,150.00,0.86,938.37,374.8
458.00,452.00,937.00,0.00,50.00,148.00,0.86,938.85,368.61
459.00,452.00,937.00,0.00,50.00,147.00,0.87,939.09,365.5
460.00,452.00,937.00,0.00,50.00,146.00,0.83,939.33,362.39
461.00,452.00,937.00,0.00,50.00,145.00,0.81,939.57,359.28
462.00,452.00,937.00,0.00,50.00,144.00,0.8,939.815,356.16
463.00,452.00,934.00,0.00,50.00,143.00,0.78,937.265,352.99
464.00,452.00,933.00,0.00,50.00,142.00,0.83,936.575,349.85
465.00,452.00,933.00,0.00,51.00,142.00,0.78,937.04,349.85
466.00,452.00,933.00,0.00,51.00,142.00,0.75,937.04,349.85
467.00,452.00,933.00,0.00,52.00,142.00,0.77,937.505,349.85
468.00,452.00,933.00,0.00,51.00,142.00,0.78,937.04,349.85
469.00,452.00,933.00,0.00,51.00,142.00,0.79,937.04,349.85
470.00,452.00,933.00,0.00,50.00,142.00,0.8,936.575,349.85
471.00,452.00,933.00,0.00,50.00,142.00,0.78,936.575,349.85
472.00,452.00,933.00,0.00,50.00,142.00,0.8,936.575,349.85
473.00,452.00,933.00,0.00,50.00,142.00,0.79,936.575,349.85
474.00,452.00,934.00,0.00,50.00,142.00,0.78,937.505,349.86
475.00,452.00,934.00,0.00,50.00,141.00,0.77,937.745,346.73
476.00,452.00,934.00,0.00,50.00,140.00,0.68,937.985,343.59
477.00,452.00,934.00,0.00,50.00,139.00,0.63,938.23,340.45
478.00,452.00,934.00,0.00,50.00,138.00,0.58,938.47,337.31
479.00,452.00,931.00,0.00,50.00,137.00,0.57,935.905,334.11
480.00,452.00,930.00,0.00,49.00,136.00,0.69,934.745,330.94
481.00,452.00,930.00,0.00,49.00,134.00,0.67,935.225,324.62
482.00,452.00,930.00,0.00,48.00,133.00,0.7,935,321.45
483.00,452.00,930.00,0.00,48.00,133.00,0.71,935,321.45
484.00,452.00,930.00,0.00,47.00,132.00,0.74,934.77,318.28
485.00,452.00,930.00,0.00,47.00,132.00,0.69,934.77,318.28
486.00,452.00,930.00,0.00,48.00,132.00,0.74,935.24,318.28
487.00,452.00,930.00,0.00,48.00,132.00,0.69,935.24,318.28
488.00,452.00,930.00,0.00,48.00,131.00,0.64,935.48,315.1
489.00,452.00,930.00,0.00,47.00,129.00,0.6,935.495,308.73
490.00,452.00,931.00,0.00,47.00,128.00,0.66,936.675,305.56
491.00,452.00,931.00,0.00,47.00,128.00,0.64,936.675,305.56
492.00,452.00,931.00,0.00,46.00,127.00,0.61,936.45,302.36
493.00,452.00,931.00,0.00,45.00,127.00,0.73,935.98,302.36
494.00,452.00,931.00,0.00,46.00,127.00,0.62,936.45,302.36
495.00,452.00,931.00,0.00,46.00,127.00,0.56,936.45,302.36
496.00,452.00,931.00,0.00,46.00,127.00,0.5,936.45,302.36
497.00,452.00,931.00,0.00,46.00,126.00,0.49,936.695,299.16
498.00,452.00,931.00,0.00,46.00,126.00,0.46,936.695,299.16
499.00,452.00,930.00,0.00,46.00,126.00,0.54,935.755,299.15
500.00,452.00,930.00,0.00,46.00,126.00,0.57,935.755,299.15
501.00,452.00,930.00,0.00,46.00,125.00,0.45,935.99,295.94
502.00,452.00,930.00,0.00,47.00,124.00,0.42,936.71,292.74
503.00,452.00,931.00,0.00,46.00,122.00,0.29,937.67,286.32
504.00,452.00,931.00,0.00,45.00,121.00,0.32,937.44,283.1
505.00,452.00,933.00,0.00,44.00,120.00,0.39,939.11,279.91
506.00,452.00,910.00,0.00,46.00,120.00,0.35,918.28,279.51
507.00,452.00,923.00,0.00,43.00,119.00,0.31,929.41,276.5
508.00,452.00,931.00,0.00,42.00,117.00,0.29,937,270.16
509.00,452.00,934.00,0.00,43.00,114.00,0.33,941.065,260.46
510.00,452.00,926.00,0.00,46.00,113.00,0.3,935.13,257.06
511.00,452.00,916.00,0.00,50.00,112.00,0.24,927.755,253.62
512.00,452.00,915.00,0.00,50.00,112.00,0.24,926.805,253.61
282.00,455.00,85.00,0.00,1727.00,1123.00,0.41,788.045,2171.69
283.00,455.00,70.00,0.00,1759.00,1143.00,0.52,786.89,2193.63
284.00,455.00,51.00,0.00,1783.00,1157.00,0.5,781.89,2208.84
285.00,455.00,1490.00,21.00,1270.00,857.00,0.72,1526.32,1863.45
286.00,455.00,2035.00,32.00,924.00,655.00,0.78,1859.995,1579.09
287.00,455.00,2161.00,36.00,680.00,514.00,0.8,1956.525,1341.52
288.00,455.00,2113.00,34.00,508.00,415.00,0.79,1936.115,1142.76
289.00,455.00,2018.00,33.00,384.00,343.00,0.79,1873.23,983.78
290.00,455.00,1908.00,33.00,295.00,292.00,0.73,1789.89,863.69
291.00,455.00,1815.00,33.00,230.00,254.00,0.71,1715.505,768.84
292.00,455.00,1751.00,33.00,183.00,226.00,0.67,1662.36,695.87
293.00,455.00,1708.00,34.00,148.00,206.00,0.62,1624.155,644.76
294.00,455.00,1684.00,34.00,123.00,190.00,0.66,1603.615,600.81
295.00,455.00,1675.00,35.00,105.00,179.00,0.63,1594.715,572.92
296.00,455.00,1671.00,39.00,90.00,171.00,0.6,1587.385,561.66
297.00,455.00,1670.00,40.00,80.00,165.00,0.61,1585.465,547.54
298.00,455.00,1674.00,40.00,72.00,161.00,0.69,1588.12,536.23
299.00,455.00,1679.00,37.00,66.00,157.00,0.43,1594.545,516.27
300.00,455.00,1684.00,35.00,61.00,153.00,0.41,1600.795,499.03
301.00,455.00,1687.00,37.00,58.00,152.00,0.41,1601.445,501.96
302.00,455.00,1687.00,38.00,57.00,151.00,0.63,1601.005,501.96
303.00,455.00,1687.00,40.00,55.00,151.00,0.6,1598.77,507.74
304.00,455.00,1689.00,39.00,53.00,151.00,0.46,1600.325,504.88
305.00,455.00,1580.00,7.00,54.00,133.00,0.51,1536.355,353.75
306.00,455.00,1643.00,22.00,56.00,141.00,0.77,1579.01,424.8
307.00,455.00,1675.00,30.00,57.00,147.00,0.83,1598.54,466.81
308.00,455.00,1690.00,35.00,58.00,151.00,0.84,1606.13,493.31
309.00,455.00,1697.00,40.00,60.00,154.00,0.86,1607.72,516.5
310.00,455.00,1697.00,42.00,61.00,155.00,0.86,1606.125,525.1
311.00,455.00,1698.00,44.00,61.00,156.00,0.74,1604.97,533.67
312.00,455.00,1695.00,47.00,60.00,155.00,0.78,1600.565,539.33
313.00,455.00,1695.00,48.00,60.00,154.00,0.82,1600.565,539.33
314.00,455.00,1694.00,48.00,60.00,154.00,0.69,1599.695,539.31
315.00,455.00,1698.00,50.00,59.00,153.00,0.71,1602.08,542.2
316.00,455.00,1699.00,50.00,58.00,152.00,0.73,1603.185,539.37
317.00,455.00,1700.00,50.00,57.00,151.00,0.71,1604.295,536.54
318.00,455.00,1703.00,48.00,57.00,151.00,0.8,1608.27,530.88
319.00,455.00,1703.00,46.00,58.00,153.00,0.7,1608.71,530.88
320.00,455.00,1603.00,9.00,56.00,140.00,0.65,1552.275,381.82
321.00,455.00,1662.00,28.00,56.00,145.00,0.69,1589.245,454.85
322.00,455.00,1695.00,42.00,55.00,148.00,0.7,1606.49,504.95
323.00,455.00,1714.00,55.00,54.00,150.00,0.8,1612.505,548.06
324.00,455.00,1720.00,63.00,53.00,150.00,0.8,1611.875,570.64
325.00,455.00,1723.00,66.00,53.00,150.00,0.78,1612.45,579.06
326.00,455.00,1723.00,68.00,53.00,149.00,0.74,1611.775,581.84
327.00,455.00,1721.00,68.00,54.00,149.00,0.77,1610.48,581.82
328.00,455.00,1721.00,67.00,53.00,149.00,0.69,1610.72,579.03
329.00,455.00,1720.00,65.00,54.00,149.00,0.75,1611.635,573.44
330.00,455.00,1719.00,64.00,55.00,149.00,0.48,1611.875,570.63
331.00,455.00,1718.00,67.00,54.00,149.00,0.44,1608.555,579
332.00,455.00,1717.00,68.00,53.00,150.00,0.57,1605.925,584.56
333.00,455.00,1614.00,15.00,53.00,141.00,0.48,1556.23,403.29
334.00,455.00,1667.00,37.00,55.00,145.00,0.67,1587.17,481.36
335.00,455.00,1701.00,53.00,56.00,146.00,0.81,1606.085,530.86
336.00,455.00,1720.00,61.00,56.00,146.00,0.65,1617.24,553.78
337.00,455.00,1730.00,70.00,55.00,146.00,0.75,1619.37,579.14
338.00,455.00,1734.00,72.00,54.00,147.00,0.77,1620.36,587.53
339.00,455.00,1735.00,74.00,53.00,147.00,0.84,1619.44,593.08
340.00,455.00,1734.00,75.00,53.00,147.00,0.87,1617.905,595.84
341.00,455.00,1733.00,74.00,54.00,148.00,0.89,1617.475,595.83
342.00,455.00,1732.00,75.00,54.00,148.00,0.92,1615.94,598.58
343.00,455.00,1732.00,74.00,54.00,148.00,0.92,1616.615,595.82
344.00,455.00,1731.00,72.00,54.00,149.00,0.93,1616.42,593.04
345.00,455.00,1731.00,72.00,55.00,149.00,0.94,1616.85,593.04
346.00,455.00,1730.00,72.00,56.00,149.00,0.93,1616.42,593.03
347.00,455.00,1732.00,72.00,56.00,150.00,0.91,1617.475,595.82
348.00,455.00,1733.00,72.00,57.00,150.00,0.72,1618.765,595.83
349.00,455.00,1736.00,75.00,56.00,150.00,0.74,1618.895,604.14
350.00,455.00,1740.00,74.00,56.00,150.00,0.78,1623.01,601.43
351.00,455.00,1744.00,73.00,55.00,152.00,0.89,1625.34,604.23
352.00,455.00,1747.00,73.00,54.00,152.00,0.89,1627.49,604.26
353.00,455.00,1751.00,79.00,53.00,151.00,0.84,1627.105,618.02
354.00,455.00,1754.00,83.00,53.00,150.00,0.83,1627.645,626.25
355.00,455.00,1753.00,83.00,54.00,150.00,0.86,1627.215,626.24
356.00,455.00,1751.00,84.00,54.00,151.00,0.91,1624.16,631.66
357.00,455.00,1753.00,83.00,54.00,152.00,0.9,1625.865,631.68
358.00,455.00,1753.00,85.00,54.00,152.00,0.88,1624.525,637.11
359.00,455.00,1750.00,86.00,56.00,153.00,0.88,1621.48,642.49
360.00,455.00,1751.00,83.00,57.00,156.00,0.92,1622.755,642.5
361.00,455.00,1749.00,83.00,57.00,158.00,0.92,1619.715,647.88
362.00,455.00,1748.00,81.00,58.00,160.00,0.9,1619.29,647.87
363.00,455.00,1750.00,80.00,58.00,162.00,0.86,1620.325,650.58
364.00,455.00,1751.00,82.00,58.00,162.00,0.84,1619.845,655.97
365.00,455.00,1752.00,81.00,57.00,163.00,0.84,1620.27,655.98
366.00,455.00,1754.00,82.00,57.00,163.00,0.77,1621.3,658.69
367.00,455.00,1811.00,75.00,56.00,159.00,0.68,1676.89,629.57
368.00,455.00,1783.00,88.00,55.00,158.00,0.8,1644.355,661.65
369.00,455.00,1767.00,94.00,55.00,158.00,0.8,1626.79,677.5
370.00,455.00,1762.00,95.00,54.00,158.00,0.79,1621.485,680.11
371.00,455.00,1762.00,97.00,53.00,157.00,0.76,1620.405,682.76
372.00,455.00,1762.00,99.00,53.00,155.00,0.78,1620.405,682.76
373.00,455.00,1763.00,99.00,53.00,154.00,0.81,1621.905,680.12
374.00,455.00,1764.00,100.00,53.00,153.00,0.83,1622.755,680.13
375.00,455.00,1764.00,102.00,53.00,152.00,0.83,1622.09,682.78
376.00,455.00,1767.00,102.00,54.00,152.00,0.79,1625.04,682.81
377.00,455.00,1768.00,104.00,54.00,151.00,0.83,1625.215,685.47
378.00,455.00,1768.00,102.00,54.00,151.00,0.85,1626.55,680.17
379.00,455.00,1771.00,102.00,54.00,150.00,0.88,1629.745,677.54
380.00,455.00,1772.00,103.00,54.00,150.00,0.89,1629.92,680.2
381.00,455.00,1772.00,101.00,54.00,150.00,0.9,1631.26,674.89
382.00,455.00,1774.00,101.00,54.00,151.00,0.91,1632.275,677.57
383.00,455.00,1772.00,100.00,54.00,152.00,0.91,1630.595,677.55
384.00,455.00,1774.00,100.00,54.00,153.00,0.92,1631.61,680.22
385.00,455.00,1774.00,100.00,55.00,154.00,0.93,1631.365,682.88
386.00,455.00,1772.00,99.00,56.00,155.00,0.9,1630.1,682.86
387.00,455.00,1771.00,98.00,58.00,156.00,0.84,1630.1,682.85
388.00,455.00,1770.00,101.00,59.00,157.00,0.81,1627.01,693.41
389.00,455.00,1770.00,103.00,60.00,156.00,0.81,1626.77,696.05
390.00,455.00,1772.00,106.00,60.00,156.00,0.83,1626.465,703.95
391.00,455.00,1771.00,111.00,61.00,154.00,0.84,1624.065,711.8
392.00,455.00,1773.00,113.00,59.00,153.00,0.84,1624.24,714.43
393.00,455.00,1774.00,113.00,59.00,153.00,0.84,1625.075,714.43
394.00,455.00,1774.00,113.00,59.00,153.00,0.86,1625.075,714.43
395.00,455.00,1769.00,111.00,60.00,154.00,0.86,1621.97,711.78
396.00,455.00,1765.00,109.00,60.00,156.00,0.88,1618.62,711.74
397.00,455.00,1763.00,106.00,60.00,159.00,0.87,1616.945,711.72
398.00,455.00,1762.00,105.00,60.00,161.00,0.84,1615.46,714.33
399.00,455.00,1765.00,108.00,60.00,162.00,0.78,1615.355,724.77
400.00,455.00,1764.00,107.00,60.00,164.00,0.75,1613.87,727.35
401.00,455.00,1764.00,107.00,61.00,165.00,0.54,1613.64,729.94
402.00,455.00,1766.00,104.00,60.00,168.00,0.61,1614.89,729.96
403.00,455.00,1770.00,112.00,58.00,168.00,0.58,1612.205,750.61
404.00,455.00,1771.00,99.00,59.00,174.00,0.42,1617.985,732.59
405.00,455.00,1770.00,112.00,58.00,172.00,0.5,1609.63,760.84
406.00,455.00,1768.00,119.00,57.00,171.00,0.64,1603.735,776.07
407.00,455.00,1765.00,124.00,58.00,169.00,0.75,1599.775,783.63
408.00,455.00,1766.00,124.00,56.00,168.00,0.74,1600.405,781.11
409.00,455.00,1769.00,122.00,54.00,167.00,0.83,1603.955,773.54
410.00,455.00,1771.00,119.00,52.00,167.00,0.79,1606.7,765.94
411.00,455.00,1771.00,120.00,50.00,167.00,0.87,1605.23,768.49
412.00,455.00,1771.00,118.00,49.00,167.00,0.84,1606.095,763.4
413.00,455.00,1769.00,119.00,49.00,167.00,0.82,1603.805,765.93
414.00,455.00,1768.00,120.00,49.00,166.00,0.63,1602.98,765.92
415.00,455.00,1767.00,124.00,49.00,165.00,0.77,1600.245,773.53
416.00,455.00,1767.00,122.00,49.00,165.00,0.61,1601.52,768.45
417.00,455.00,1765.00,122.00,50.00,165.00,0.73,1600.28,768.44
418.00,455.00,1764.00,124.00,51.00,165.00,0.71,1598.6,773.5
419.00,455.00,1761.00,127.00,51.00,164.00,0.84,1594.865,778.54
420.00,455.00,1760.00,131.00,52.00,163.00,0.78,1592.57,786.11
421.00,455.00,1760.00,132.00,53.00,162.00,0.85,1592.98,786.11
422.00,455.00,1760.00,133.00,54.00,162.00,0.86,1592.76,788.63
423.00,455.00,1761.00,133.00,53.00,162.00,0.85,1593.175,788.63
424.00,455.00,1763.00,135.00,50.00,163.00,0.83,1591.705,796.18
425.00,455.00,1762.00,136.00,50.00,162.00,0.84,1590.885,796.17
426.00,455.00,1762.00,139.00,49.00,161.00,0.88,1589.23,801.18
427.00,455.00,1761.00,137.00,48.00,162.00,0.85,1588.625,798.67
428.00,455.00,1761.00,134.00,48.00,163.00,0.85,1589.87,793.66
429.00,455.00,1761.00,133.00,47.00,164.00,0.87,1589.46,793.66
430.00,455.00,1758.00,132.00,48.00,166.00,0.81,1586.785,796.14
431.00,455.00,1754.00,132.00,48.00,169.00,0.86,1581.645,803.62
432.00,455.00,1751.00,132.00,49.00,170.00,0.87,1578.985,806.09
433.00,455.00,1747.00,134.00,50.00,170.00,0.86,1574.89,811.04
434.00,455.00,1745.00,135.00,52.00,169.00,0.9,1574.075,811.03
435.00,455.00,1746.00,135.00,55.00,169.00,0.88,1576.115,811.04
436.00,455.00,1744.00,135.00,59.00,170.00,0.84,1575.5,813.51
437.00,455.00,1744.00,137.00,61.00,169.00,0.72,1575.705,815.99
438.00,455.00,1744.00,136.00,62.00,170.00,0.67,1576.115,815.99
439.00,455.00,1747.00,126.00,62.00,176.00,0.49,1581.025,806.06
440.00,455.00,1748.00,127.00,62.00,177.00,0.6,1580.61,811.05
441.00,455.00,1749.00,138.00,62.00,175.00,0.76,1575.91,833.33
442.00,455.00,1747.00,146.00,62.00,173.00,0.84,1570.65,848.02
443.00,455.00,1746.00,152.00,62.00,170.00,0.83,1568.035,855.33
444.00,455.00,1745.00,148.00,62.00,171.00,0.77,1569.03,848.01
445.00,455.00,1743.00,151.00,63.00,170.00,0.79,1566.615,852.87
446.00,455.00,1742.00,149.00,64.00,169.00,0.86,1568.01,845.54
447.00,455.00,1744.00,150.00,63.00,168.00,0.82,1569.23,845.56
448.00,455.00,1743.00,152.00,63.00,167.00,0.85,1567.815,847.99
449.00,455.00,1744.00,151.00,60.00,167.00,0.55,1568.015,845.56
450.00,455.00,1741.00,148.00,60.00,167.00,0.67,1567.385,838.19
451.00,455.00,1739.00,145.00,59.00,168.00,0.82,1566.565,833.26
452.00,455.00,1738.00,142.00,58.00,170.00,0.5,1565.945,830.79
453.00,455.00,1720.00,113.00,62.00,180.00,0.69,1564.38,783.27
454.00,455.00,1707.00,102.00,62.00,186.00,0.48,1556.695,770.51
455.00,455.00,1726.00,127.00,61.00,182.00,0.52,1559.2,823.29
456.00,455.00,1726.00,146.00,63.00,177.00,0.48,1551.67,857.62
457.00,455.00,1726.00,147.00,65.00,177.00,0.58,1551.89,860.05
458.00,455.00,1728.00,149.00,65.00,177.00,0.63,1552.325,864.92
459.00,455.00,1725.00,111.00,67.00,192.00,0.53,1564.455,808.39
460.00,455.00,1721.00,126.00,67.00,190.00,0.6,1553.39,840.5
461.00,455.00,1722.00,96.00,68.00,203.00,0.6,1564.835,798.37
462.00,455.00,1724.00,85.00,68.00,211.00,0.72,1568.305,790.86
463.00,455.00,1726.00,120.00,68.00,203.00,0.45,1553.69,857.62
464.00,455.00,1727.00,145.00,65.00,194.00,0.59,1543.91,896.14
465.00,455.00,1722.00,156.00,63.00,189.00,0.49,1535.655,910.36
466.00,455.00,1720.00,163.00,61.00,185.00,0.59,1531.55,917.44
467.00,455.00,1719.00,172.00,60.00,178.00,0.85,1529.22,922.14
468.00,455.00,1716.00,175.00,60.00,174.00,0.77,1527.4,919.77
469.00,455.00,1715.00,176.00,61.00,169.00,0.87,1529.27,910.32
470.00,455.00,1712.00,173.00,61.00,167.00,0.89,1529.725,898.44
471.00,455.00,1712.00,170.00,62.00,166.00,0.93,1532.415,888.89
472.00,455.00,1712.00,168.00,64.00,166.00,0.88,1534.37,884.1
473.00,455.00,1712.00,166.00,65.00,167.00,0.89,1535.35,881.7
474.00,455.00,1718.00,173.00,65.00,166.00,0.85,1536.705,896.09
475.00,455.00,1723.00,176.00,63.00,165.00,0.89,1538.755,900.88
476.00,455.00,1723.00,170.00,64.00,166.00,0.91,1542.05,888.96
477.00,455.00,1725.00,173.00,63.00,166.00,0.9,1541.51,896.13
478.00,455.00,1725.00,174.00,62.00,166.00,0.91,1540.53,898.51
479.00,455.00,1728.00,175.00,62.00,167.00,0.88,1541.775,903.29
480.00,455.00,1728.00,175.00,61.00,166.00,0.88,1541.95,900.91
481.00,455.00,1728.00,174.00,61.00,167.00,0.91,1541.95,900.91
482.00,455.00,1728.00,175.00,60.00,166.00,0.93,1541.555,900.91
483.00,455.00,1727.00,178.00,61.00,166.00,0.93,1539.425,908.03
484.00,455.00,1727.00,174.00,61.00,168.00,0.94,1540.575,903.28
485.00,455.00,1727.00,172.00,62.00,172.00,0.93,1539.825,908.03
486.00,455.00,1729.00,178.00,62.00,170.00,0.94,1539.115,917.49
487.00,455.00,1730.00,181.00,61.00,168.00,0.92,1538.94,919.85
488.00,455.00,1730.00,181.00,61.00,168.00,0.95,1538.94,919.85
489.00,455.00,1730.00,182.00,61.00,166.00,0.95,1539.515,917.5
490.00,455.00,1730.00,184.00,62.00,165.00,0.95,1539.34,919.85
491.00,455.00,1730.00,185.00,62.00,164.00,0.96,1539.34,919.85
492.00,455.00,1730.00,187.00,62.00,164.00,0.94,1538.19,924.56
493.00,455.00,1730.00,189.00,63.00,164.00,0.96,1537.445,929.25
494.00,455.00,1730.00,191.00,64.00,164.00,0.96,1536.7,933.93
495.00,455.00,1730.00,192.00,64.00,164.00,0.95,1536.13,936.26
496.00,455.00,1730.00,192.00,65.00,164.00,0.94,1536.525,936.26
497.00,455.00,1729.00,192.00,65.00,164.00,0.94,1535.735,936.26
498.00,455.00,1729.00,192.00,65.00,164.00,0.95,1535.735,936.26
499.00,455.00,1729.00,191.00,65.00,164.00,0.94,1536.3,933.92
500.00,455.00,1729.00,191.00,65.00,164.00,0.95,1536.3,933.92
501.00,455.00,1732.00,191.00,64.00,164.00,0.93,1538.285,933.94
502.00,455.00,1733.00,192.00,64.00,165.00,0.94,1537.935,938.61
503.00,455.00,1736.00,190.00,63.00,167.00,0.95,1539.915,938.63
504.00,455.00,1737.00,190.00,63.00,168.00,0.96,1540.14,940.97
505.00,455.00,1737.00,190.00,63.00,168.00,0.94,1540.14,940.97
506.00,455.00,1740.00,193.00,62.00,165.00,0.95,1542.115,940.98
507.00,455.00,1743.00,197.00,60.00,163.00,0.93,1542.55,945.65
508.00,455.00,1745.00,198.00,59.00,162.00,0.91,1543.74,945.66
509.00,455.00,1747.00,199.00,58.00,160.00,0.88,1545.5,943.35
510.00,455.00,1748.00,199.00,57.00,159.00,0.83,1546.47,941.02
511.00,455.00,1750.00,200.00,55.00,158.00,0.86,1547.26,941.04
512.00,455.00,1751.00,202.00,55.00,157.00,0.85,1547.475,943.37
513.00,455.00,1753.00,201.00,55.00,161.00,0.86,1547.335,950.34
514.00,455.00,1756.00,202.00,55.00,164.00,0.89,1547.4,959.6
515.00,455.00,1757.00,201.00,55.00,167.00,0.89,1547.045,964.21
516.00,455.00,1757.00,202.00,56.00,169.00,0.92,1545.725,971.1
517.00,455.00,1759.00,202.00,56.00,170.00,0.96,1546.725,973.4
518.00,455.00,1762.00,200.00,56.00,171.00,0.95,1549.65,971.13
519.00,455.00,1764.00,203.00,55.00,172.00,0.96,1548.54,980.28
520.00,455.00,1766.00,204.00,54.00,172.00,0.95,1549.145,982.57
521.00,455.00,1767.00,206.00,55.00,171.00,0.95,1549.745,984.85
522.00,455.00,1767.00,207.00,55.00,169.00,0.94,1550.32,982.57
523.00,455.00,1766.00,208.00,56.00,169.00,0.95,1549.355,984.85
524.00,455.00,1766.00,207.00,58.00,169.00,0.93,1550.71,982.57
525.00,455.00,1765.00,206.00,59.00,170.00,0.92,1550.315,982.56
526.00,455.00,1765.00,211.00,61.00,169.00,0.92,1548.82,991.65
527.00,455.00,1765.00,211.00,62.00,169.00,0.93,1549.21,991.65
528.00,455.00,1765.00,211.00,63.00,168.00,0.93,1550.17,989.39
529.00,455.00,1764.00,214.00,64.00,168.00,0.94,1548.07,996.18
530.00,455.00,1764.00,216.00,66.00,168.00,0.96,1547.715,1000.7
531.00,455.00,1764.00,217.00,66.00,168.00,0.97,1547.15,1002.95
532.00,455.00,1764.00,219.00,67.00,168.00,0.97,1546.41,1007.45
533.00,455.00,1764.00,221.00,68.00,168.00,0.97,1545.67,1011.94
534.00,455.00,1764.00,221.00,69.00,169.00,0.96,1545.49,1014.18
535.00,455.00,1767.00,221.00,69.00,169.00,0.96,1547.82,1014.2
536.00,455.00,1768.00,222.00,69.00,170.00,0.96,1547.465,1018.68
537.00,455.00,1768.00,223.00,69.00,171.00,0.95,1546.335,1023.14
538.00,455.00,1771.00,223.00,69.00,172.00,0.92,1548.1,1025.38
539.00,455.00,1772.00,222.00,69.00,172.00,0.94,1549.435,1023.16
540.00,455.00,1774.00,223.00,68.00,171.00,0.93,1550.595,1023.17
541.00,455.00,1777.00,223.00,66.00,170.00,0.93,1552.715,1020.95
542.00,455.00,1782.00,222.00,63.00,170.00,0.91,1555.995,1018.74
543.00,455.00,1783.00,226.00,61.00,170.00,0.89,1553.725,1027.66
544.00,455.00,1786.00,229.00,59.00,169.00,0.86,1554.135,1032.11
